id_inconsistencia	cod_barra	columna	valor	nuevo_valor	estado_revision	departamento	compuesta	compuesta_values	id_usuario
11	762011259901	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	PIURA	0		
11	762011837401	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	PASCO	0		
11	762011111201	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""2""}, ""docente_grados_disponibles"": {""doc_grado_1"": ""1"", ""doc_grado_2"": ""1"", ""doc_grado_3"": ""1"", ""doc_grado_5"": ""1"", ""doc_grado_6"": ""1""}}"		0	AREQUIPA	0		
11	762011263701	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	PIURA	0		
11	762010858801	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""2""}, ""docente_grados_disponibles"": {""doc_grado_1"": ""1"", ""doc_grado_2"": ""1"", ""doc_grado_3"": ""1"", ""doc_grado_5"": ""1"", ""doc_grado_6"": ""1""}}"		0	AREQUIPA	0		
11	762010203301	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	UCAYALI	0		
11	762011086701	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	LAMBAYEQUE	0		
11	762012142101	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	CALLAO	0		
11	762011629601	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""2""}, ""docente_grados_disponibles"": {""doc_grado_1"": ""1"", ""doc_grado_2"": ""1"", ""doc_grado_3"": ""1"", ""doc_grado_5"": ""1"", ""doc_grado_6"": ""1""}}"		0	HUÁNUCO	0		
11	762011780301	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	ICA	0		
11	762012085301	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	LIMA	0		
11	762011925201	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	JUNÍN	0		
11	762011668601	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	JUNÍN	0		
11	762010109501	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	CAJAMARCA	0		
11	762010371301	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	HUÁNUCO	0		
11	762010981001	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""2""}, ""docente_grados_disponibles"": {""doc_grado_1"": ""1"", ""doc_grado_2"": ""1"", ""doc_grado_3"": ""1"", ""doc_grado_5"": ""1"", ""doc_grado_6"": ""1""}}"		0	AYACUCHO	0		
11	762012081501	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	LIMA	0		
11	762011425001	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	PIURA	0		
11	762011361201	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	PIURA	0		
11	762011122401	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	AREQUIPA	0		
11	762011705601	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""2""}, ""docente_grados_disponibles"": {""doc_grado_1"": ""1"", ""doc_grado_2"": ""1"", ""doc_grado_3"": ""1"", ""doc_grado_5"": ""1"", ""doc_grado_6"": ""1""}}"		0	HUÁNUCO	0		
11	762010612001	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	CAJAMARCA	0		
11	762011505901	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	LA LIBERTAD	0		
11	762012038201	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	LIMA	0		
11	762011126901	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""2""}, ""docente_grados_disponibles"": {""doc_grado_1"": ""1"", ""doc_grado_2"": ""1"", ""doc_grado_3"": ""1"", ""doc_grado_5"": ""1"", ""doc_grado_6"": ""1""}}"		0	MOQUEGUA	0		
11	762010629901	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	SAN MARTÍN	0		
11	762011196601	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	LA LIBERTAD	0		
11	762010677301	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	PUNO	0		
11	762010448801	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	LORETO	0		
11	762010817901	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	PIURA	0		
11	762010616801	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""2""}, ""docente_grados_disponibles"": {""doc_grado_1"": ""1"", ""doc_grado_2"": ""1"", ""doc_grado_3"": ""1"", ""doc_grado_5"": ""1"", ""doc_grado_6"": ""1""}}"		0	CAJAMARCA	0		
11	762010591101	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	PUNO	0		
11	762010715001	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	SAN MARTÍN	0		
11	762011990301	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""2""}, ""docente_grados_disponibles"": {""doc_grado_1"": ""1"", ""doc_grado_2"": ""1"", ""doc_grado_3"": ""1"", ""doc_grado_5"": ""1"", ""doc_grado_6"": ""1""}}"		0	LIMA	0		
11	762010453501	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""2""}, ""docente_grados_disponibles"": {""doc_grado_1"": ""1"", ""doc_grado_2"": ""1"", ""doc_grado_3"": ""1"", ""doc_grado_5"": ""1"", ""doc_grado_6"": ""1""}}"		0	LORETO	0		
11	762011109401	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""2""}, ""docente_grados_disponibles"": {""doc_grado_1"": ""1"", ""doc_grado_2"": ""1"", ""doc_grado_3"": ""1"", ""doc_grado_5"": ""1"", ""doc_grado_6"": ""1""}}"		0	AREQUIPA	0		
11	762010939101	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	LAMBAYEQUE	0		
11	762010128901	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	CUSCO	0		
11	762010913201	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	LAMBAYEQUE	0		
11	762012254601	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""1""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	LIMA	0		
11	762011074901	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""2""}, ""docente_grados_disponibles"": {""doc_grado_1"": ""1"", ""doc_grado_2"": ""1"", ""doc_grado_3"": ""1"", ""doc_grado_5"": ""1"", ""doc_grado_6"": ""1""}}"		0	LAMBAYEQUE	0		
11	762010341001	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	CAJAMARCA	0		
11	762012205101	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	LIMA	0		
11	762011431501	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""2""}, ""docente_grados_disponibles"": {""doc_grado_1"": ""1"", ""doc_grado_2"": ""1"", ""doc_grado_3"": ""1"", ""doc_grado_5"": ""1"", ""doc_grado_6"": ""1""}}"		0	LA LIBERTAD	0		
11	762010939601	"{""docente_comparte_grados"": [""doc10""], ""docente_grados_disponibles"": [""doc_grado_1"", ""doc_grado_2"", ""doc_grado_3"", ""doc_grado_5"", ""doc_grado_6""]}"	"{""docente_comparte_grados"": {""doc10"": ""M""}, ""docente_grados_disponibles"": {""doc_grado_1"": """", ""doc_grado_2"": """", ""doc_grado_3"": """", ""doc_grado_5"": """", ""doc_grado_6"": """"}}"		0	LAMBAYEQUE	0		
